"default","utilization","age","debt_ratio","income","open_credit_lines","real_estate_loan","dependents","ever_past_due"
0,0.090124518,49,1.366074951,2534,10,1,0,0
0,0,50,1250,6643.166,3,1,0,0
0,0.075470199,80,0.128099174,3871,6,1,0,0
0,0.06312237,74,0.177164567,5000,6,0,0,0
0,0.005672521,66,0.235720032,8700,14,1,0,0
0,0.989010514,40,0.588533541,5127,12,1,0,0
0,0.414088541,39,0.252556624,13200,10,1,1,1
1,0.626527732,34,2066,6643.166,8,1,1,0
0,0.08279448,78,0.005284959,7000,4,0,0,1
0,0.079967174,58,0.477596625,8770,8,1,1,0
0,0.114819027,43,0.504373907,4000,7,1,3,0
0,0.065525339,30,0.656510355,4200,12,1,0,0
0,1.035964036,55,0.231993471,4900,4,0,2,1
0,0.136391894,78,230,6643.166,8,0,0,0
0,0.026341412,50,1607,6643.166,9,1,0,0
0,0.9999999,28,32,0,2,0,0,0
0,0.002879539,55,0.116702477,8842,12,0,1,1
0,0.542528411,51,0.168978878,8000,7,1,2,0
0,0.116237799,47,29136,6643.166,23,1,0,1
0,0.029661723,30,1.195902049,2000,6,1,0,0
0,0.061848208,57,0.007204761,9576,9,0,0,0
0,0.150518394,51,0.151226371,6400,4,1,0,0
0,0.002705853,66,0.620951967,4600,14,1,0,0
0,0.9999999,69,0.156579344,6641,4,0,0,0
0,0.925430671,32,0.417433027,2500,12,0,3,0
0,0.566539055,28,0.580916031,1309,6,0,0,0
0,0.041031663,45,0.18674412,10500,20,1,0,0
0,0.20401162,38,0.087065195,4800,7,0,0,0
0,0.049269311,46,0.422307806,6750,10,1,2,0
0,0.023362979,39,0.359462486,6250,5,1,0,0
1,0.9999999,24,0,764,0,0,0,0
0,0,81,0,6643.166,2,0,0,0
0,0.050148746,79,60,6643.166,2,0,0,0
1,0.574924267,33,0.208565953,12000,10,1,1,0
0,0.021281369,50,0.30103201,11433,11,1,2,0
0,0.948974315,27,0.082458771,2000,2,0,0,0
0,0.026174213,56,0.160387169,12500,16,1,3,0
0,0,36,1551,0,5,1,1,0
0,0.002760524,82,0.001666111,3000,12,0,0,0
0,0.966516742,26,0.211490425,1200,3,0,0,0
0,0.039547768,60,0.254020016,8892,6,1,0,0
0,0.011332647,32,0.195893698,11250,6,1,0,0
0,0.073310736,47,6024,6643.166,12,1,0,0
0,0.196251413,61,0.322622666,2302,7,0,0,0
0,0.525611717,45,0.20087402,6635,15,0,2,1
0,0.186792769,59,0.272898783,10600,10,1,0,0
0,0.065157824,39,12.42288557,200,9,1,2,0
0,0.9999999,60,0.202386712,6200,3,0,1,0
0,0.690780768,24,0.372021522,1300,7,0,0,0
0,0,37,0.495304453,3300,5,1,3,0
0,0.262457429,63,0.200921852,4772,9,0,1,0
0,0.013364956,46,0.306745562,4224,6,1,4,0
0,0.029709423,48,0.310922269,4000,16,1,3,0
0,0.885556006,55,0.198429693,1400,1,0,0,0
0,0.592640327,28,0.15352144,4500,7,0,0,0
0,0,50,0.460134966,4000,6,1,2,0
0,0.9999999,26,0.148489503,1952,1,0,2,0
0,0.225443639,33,0.446614583,1535,4,0,1,0
0,0.065830405,53,0.28959276,5966,16,1,0,1
0,0.307909569,51,0.214281197,15810,16,1,1,0
0,0.802445652,57,0.217967175,10418,3,1,2,1
0,0.306568075,45,0.419916017,5000,8,1,2,0
0,0.002391601,62,0.081897469,4700,8,0,1,0
0,0.094578204,41,0.302410843,9000,7,1,6,0
0,0.18750864,46,0.034430714,10600,9,0,0,0
0,0.990933938,57,0.836081959,2000,7,1,0,0
0,0.000517744,64,0.358826081,6916,26,1,1,0
0,0.18527206,39,0.408383003,5200,12,1,0,0
0,0,35,0,7500,5,0,1,0
0,0.134562292,49,0.43454039,4666,8,1,0,0
0,0.013260664,54,0.180215475,6125,10,1,0,0
0,0.538190942,30,0.507712817,5250,11,1,0,0
0,0.288523497,54,1002,6643.166,4,0,0,0
0,0.9999999,46,0.269801415,4380,3,1,2,1
1,0.141997264,53,0.172322093,9400,11,1,1,0
0,0.282423085,79,725,6643.166,5,1,0,0
0,0.495758174,68,0.522882855,13000,16,1,0,1
0,0.036892728,55,0.100579884,5000,14,0,0,0
0,0,82,37,6643.166,4,0,0,0
0,0.015077227,67,0.94042383,2500,9,1,0,0
0,0.293442664,44,0.976483763,6250,12,1,0,0
0,0.007233658,52,0.383622769,8291,7,1,1,0
0,0.455205097,54,0.504991681,3605,13,0,2,0
0,0.757040493,48,0.223777495,5500,3,1,0,0
1,0.273378278,54,0.389697892,4600,13,1,0,0
0,0.132673596,43,711,0,7,0,2,0
0,0.213906491,48,0.413998807,5028,16,1,1,0
0,0.030194996,63,0.167241638,13333,5,1,0,0
0,0.691417143,38,0.654469106,5000,6,1,0,1
0,0.055796272,64,3880,6643.166,18,1,0,0
0,0.081502803,48,0.157667013,17333,8,1,1,0
0,0.087192022,37,0.421257874,10000,11,1,0,0
0,0.021236566,67,0.208191126,2050,11,0,0,1
0,0.079131966,41,0.184214513,6600,4,1,2,0
0,0.016176317,88,0.011042403,4527,11,0,1,0
0,0.632111929,65,0.382723455,5000,17,1,0,1
0,0.631229236,40,0.004621072,1081,1,0,0,0
0,0.020054108,60,2102,6643.166,10,1,0,0
1,0.15666688,71,0.438818565,3080,8,0,0,0
0,0,37,0.389020178,5500,6,1,4,0
0,0.9999999,45,0.37812393,5841,5,1,0,1
0,0.518674382,29,0.254104211,1400,8,0,0,0
0,0.633991137,53,0.60941116,11666,17,1,0,0
0,0.02242868,69,0.25655616,8083,18,1,1,0
0,0.082840763,77,55,6643.166,4,0,0,0
0,0.146496338,41,0.409012132,7500,8,1,3,0
0,0.040556924,65,1036,6643.166,11,0,1,1
0,0.43542583,25,0.020671835,1547,3,0,1,0
0,0,51,0.312811227,4417,12,1,0,0
0,0.458181594,42,2185,6643.166,6,1,3,0
0,0.370545662,53,0.367068498,10700,14,1,1,0
0,0,62,0.013735047,2256,4,0,0,0
0,0.052138202,53,0.305950204,7108,8,1,1,1
0,0.416445763,45,0.540640622,5400,14,1,5,1
0,0.002799907,68,0.00039992,5000,3,0,1,0
0,0.289806934,78,888,6643.166,15,0,0,0
0,0.028070927,66,89,6643.166,8,0,0,0
0,0.148847499,54,243.5,1,11,0,0,0
0,0.204868877,58,0.208772748,10714,17,1,1,0
0,0.835729346,40,0.175846733,5845,8,0,1,1
0,0.9999999,37,0.583795782,2702,6,1,0,1
0,0.9999999,78,0.227343886,5748,5,0,0,0
0,0.123422088,60,0.03616064,6000,5,0,0,0
0,0.24009617,35,3.622754491,500,9,1,3,0
1,0.255450308,83,0.011318619,5300,6,0,0,0
0,0.022929717,38,1722,6643.166,7,1,0,0
1,0.465709286,64,998,6643.166,6,0,0,1
0,0.680861478,48,0.392569026,8800,7,1,0,0
0,0.062679063,77,0.149713967,7166,5,1,0,0
0,0.9999999,89,0,6643.166,2,0,0,0
0,0.133988646,55,0.674473068,5977,21,1,0,0
0,0.006328686,62,0.259027935,8805,9,1,0,0
0,0.510372536,65,4695,6643.166,20,1,0,1
0,0.650538711,59,1460,6643.166,4,0,1,0
0,0,58,0.377850163,306,2,0,0,0
0,0.9999999,43,0.034010064,5762,2,0,2,0
0,0.017455626,59,1565,6643.166,11,1,0,0
1,0.14114514,33,0.413917217,5000,8,1,2,1
0,0.053325036,64,0.171945701,1325,12,0,0,0
0,0,54,0.248500273,5500,7,1,1,0
1,1.121756487,54,0.048167222,3300,1,0,3,0
0,0.110665161,71,0.06682452,3800,4,0,0,1
0,0.946391867,44,0.553376535,5863,10,1,4,1
0,0.001428503,40,0.196967172,6000,3,1,0,0
0,0.030356368,35,0.249833356,7500,7,1,2,0
1,0.604276775,42,0.678264347,5000,17,1,2,1
0,0.188627783,48,0.650268336,4471,11,1,3,0
1,1.001999334,31,0.451774113,2000,6,0,0,1
0,0.985779761,56,0.879815345,6281,14,1,0,0
0,0.275429943,47,0.526490677,5416,5,1,0,0
0,0.027689361,57,248,6643.166,12,0,0,0
0,0.528888503,51,7040,6643.166,17,1,3,1
0,0.353758502,27,0.311297484,2026,4,0,0,0
0,0.586201662,30,0.386111616,5500,8,1,0,0
0,0.607474073,63,0.459214819,9500,13,1,0,0
0,0,57,903,6643.166,8,1,0,0
0,0.278004208,56,0.491461891,2400,8,1,0,0
0,1.254061775,40,0.263537906,3600,5,0,0,0
0,0.235444816,69,650,6643.166,5,0,0,1
0,0.071297499,32,0.296623678,6900,16,1,1,0
0,0,25,0,1,1,0,0,0
0,0.49188299,33,0.430101768,5600,4,1,0,0
0,0.050565477,80,1298,6643.166,7,1,0,0
0,0.134420142,47,0.228359204,10500,14,1,0,0
0,0.151496886,59,0.584087561,4750,9,1,2,1
0,0.036800444,44,0.334332834,2000,3,0,0,0
0,0.9999999,51,0.291961072,7500,7,1,2,0
0,0.794333683,38,0.065856996,5845,5,0,0,1
0,0.029021196,58,0.003704445,9987,4,0,0,0
0,0.005841724,53,0.150347972,8333,6,1,0,0
0,0.05039888,51,0.488251175,10000,3,1,1,0
0,0.043637601,78,50,6643.166,4,0,0,0
0,0.292974779,43,0.144176839,3030,5,0,0,0
0,0,54,0.205745342,6439,3,1,0,0
0,0.160777002,47,0.386754967,1509,7,0,3,0
0,0.898965413,40,0.743861135,7085,9,1,1,0
0,0.034114158,43,44,6643.166,7,0,0,1
0,0.641296961,34,0.149709499,7400,6,0,1,1
0,0.584796821,35,0.070156307,2750,8,0,0,0
0,0.151307356,65,0.657485562,2250,17,0,0,0
0,0.028326378,88,0.004333804,9921,8,0,0,0
0,0.434366519,39,0.22885906,2979,7,0,1,0
0,0.110551528,73,0.559562696,15000,19,1,0,0
0,0.793611956,44,0.21929111,8604,6,0,3,0
0,0.9999999,68,0.480561555,8333,6,1,1,0
0,0.127917686,75,1.114661654,531,10,1,0,0
0,0.330072818,25,0.132289237,3000,5,0,0,0
0,0,44,2345,6643.166,11,1,0,0
0,0.002633538,43,0.002076843,1925,6,0,0,0
0,0.276906845,49,0.407167427,12500,13,1,2,0
0,0.195233747,74,4605,6643.166,14,1,0,1
0,0.690981811,64,0.408767931,7458,10,1,1,1
0,0.083364919,45,0.523492169,3000,11,1,3,0
0,0.11006239,61,0.337207849,8000,7,1,0,0
0,0.323899307,69,0.174896845,7512,4,1,1,0
0,0.012681602,51,0.269430743,7500,15,1,2,0
0,0.9910018,32,0.442729084,4015,6,1,1,0
0,0.611944332,68,0.237097696,5250,8,0,0,1
1,0.9999999,25,0,2200,0,0,0,1
0,0.049897714,51,0.460686301,3700,11,1,2,0
0,0.118586703,52,0.586904354,5833,7,1,2,0
0,0.008266116,40,0.234606883,9500,7,1,2,0
0,0.002899952,61,3984,6643.166,11,1,0,0
0,0.047550819,46,0.548272808,5644,15,1,2,0
0,0.985807442,46,0.090409133,12000,4,0,4,1
0,0.016570198,72,545,6643.166,13,1,0,0
0,0.669708356,51,0.354309008,17416,11,1,0,1
0,0.461139007,38,0.411945655,3900,7,1,2,0
0,0.004327062,60,0.229312763,12833,18,1,0,0
0,0.020589783,40,0.340770364,4750,13,1,0,0
0,0.055339565,66,0.02312211,8000,7,1,0,0
0,0.89602197,59,0.338426924,10666,11,1,1,0
0,0.426368578,51,0.65365288,7760,18,1,0,0
0,0.053961608,75,0.192885829,8714,8,1,1,0
1,0.249262102,37,1.67130829,3087,7,1,0,1
0,0.407242856,58,0.495575221,7683,14,1,3,1
0,0.947080464,34,0.505936758,8000,6,1,2,1
0,0.034037881,99,0.773889848,6372,12,1,0,0
0,0.335952351,41,2986,6643.166,7,1,0,1
0,0.01617244,69,0.059350504,6250,6,1,0,0
0,0.027198912,77,29,6643.166,7,0,0,0
1,0.9999999,28,0.294035333,5716,5,1,0,0
0,0.001325269,50,0.134528032,16070,8,1,3,0
0,0.179763227,51,0.325722274,2145,9,0,1,1
0,0.239156407,37,0.246600906,3750,6,1,0,0
0,0.001543178,37,0.00079968,2500,6,0,0,0
0,0.152621946,52,0.487649965,2833,12,1,0,0
0,0.9999999,63,0.329334476,3500,4,1,0,0
0,0,48,0.013128561,8073,3,0,1,0
0,0.062416953,45,0.119709794,4961,5,1,0,0
1,0.9999999,44,0,4400,0,0,3,0
0,0.039651071,64,0.121457748,15667,6,1,0,0
0,0.350882456,60,0.294870513,10000,4,1,1,0
1,0.943054254,38,0.726971298,9650,16,1,3,1
0,0.051298718,50,1284,6643.166,3,1,0,0
0,0.9999999,61,0.180720619,5300,7,1,0,0
0,0.032309934,24,0.157480315,1650,7,0,0,0
0,0.291748012,46,1290,6643.166,4,1,0,0
0,0.041468606,66,0.933263816,2876,11,1,0,0
0,0.076056765,32,1638,6643.166,9,1,0,0
0,0,59,1792,6643.166,5,1,0,0
0,0.331961134,42,1346,6643.166,3,0,0,0
0,0.022162973,42,1184,6643.166,6,1,0,0
0,0.02833275,38,4934,6643.166,13,1,0,0
0,0.085988535,28,0.168566287,5000,8,0,2,0
0,0.116159131,49,0.250318124,5500,9,1,0,0
0,0.706594886,38,0.230368311,2877,3,0,0,0
0,0.9999999,40,0.207569486,1690,2,0,2,0
0,0.001382457,69,0.260789868,6000,6,1,1,1
0,1.109578084,28,0.331333733,5000,5,1,2,1
0,0.00892956,36,0.359722386,8500,8,1,2,0
0,0,59,0.120456664,8583,3,1,1,0
0,0,60,0.820406756,2900,8,1,1,0
0,0.95004995,24,0.027972028,1000,1,0,0,0
0,0.9999999,36,0.227572225,1972,1,0,0,0
0,0.9999999,39,0.119624217,4789,1,0,4,1
0,0.273860617,47,0.659053834,1225,10,0,1,0
0,0.172420888,47,0.05487561,12500,13,0,0,0
0,0.9999999,37,0.613237445,8203,7,1,2,1
0,0.878400524,43,0.02763893,3400,7,0,4,0
0,0.03007005,62,1353,6643.166,17,1,0,0
0,0.614044858,62,0.881623675,5000,15,1,0,0
0,0,65,0.00008,12500,9,0,0,0
0,0.149426158,71,506,6643.166,5,1,0,0
0,0.008437236,82,0.002710945,2950,2,0,0,0
0,0.392692031,57,0.492522094,5883,11,1,1,1
0,0.200250419,47,0.647412873,10300,12,1,0,1
1,0.965005302,46,218,6643.166,2,0,0,1
0,0.293285434,32,0.217881489,3813,9,1,0,0
0,0.000978387,84,0.000239981,4166,10,0,0,0
0,0.011640004,65,0.256584234,11200,7,1,0,0
0,0.011553468,45,0.332504594,9250,8,1,0,0
0,0.042848214,74,0.400519896,5000,6,1,0,0
0,0.287064812,27,264,0,4,0,0,0
1,1.006644518,36,0.001999556,4500,1,0,3,0
0,0.048617891,63,0.98996972,5283,13,1,0,0
0,0.056503299,54,0.469004487,12033,9,1,0,0
0,0.23987476,52,0.55381413,8166,13,1,0,0
0,0.153997274,51,0.236282195,6250,5,1,1,0
0,0.089855872,33,39,6643.166,4,0,0,0
0,0.626671666,46,149,0,3,0,3,0
0,0.038125341,68,0.501808973,11055,12,1,0,0
0,0.335332933,30,0.237561317,4280,3,1,0,0
0,0.9999999,40,0.15412084,7000,1,1,3,0
0,0.820203892,67,2637,6643.166,2,1,0,1
0,0.855043642,37,0.196764986,5254,7,0,1,0
0,0.264629131,49,3552,6643.166,8,1,2,0
0,0.923443062,66,0.719653748,5082,5,1,1,1
0,0.00159996,93,0.000190458,10500,10,0,0,0
0,0,75,0,6643.166,5,0,0,0
0,0.023825855,49,0.00379924,5000,4,0,0,0
0,0.936996408,38,0.584559844,3600,12,1,0,1
0,0.017737686,80,0.190545572,6176,6,0,0,0
1,0.085941332,50,3740,0,11,1,1,0
0,0.669204786,52,0.968010663,3000,13,1,1,0
0,0.805734075,48,0.664075514,1800,10,0,0,0
0,0.000999979,45,0.463140421,13252,9,1,0,0
0,0.56489921,63,929,6643.166,11,0,0,1
0,0.697050492,46,0.066250743,3365,7,0,1,1
0,0.087066321,43,0.327959005,8000,10,1,0,0
0,0.005349911,59,0.208146873,8714,7,1,4,0
0,0.11360799,22,2,6643.166,1,0,0,0
0,0.144599329,56,0.043086992,11000,15,0,2,0
0,0.029581981,69,0.030646236,1500,6,0,0,0
0,0.028332546,61,0.321011673,5139,9,1,0,0
0,0.014695834,55,0.113659089,15000,20,1,1,1
0,0.013563143,79,702,6643.166,4,1,0,0
1,0.275322417,54,0.359836181,7080,3,1,0,0
0,0.441226112,46,0.760809798,4000,8,1,0,0
0,0.014350743,45,0.638292123,7400,12,1,0,1
0,0.738951435,54,1.149452642,2100,14,1,2,1
1,0.545881587,68,423,6643.166,6,0,0,1
0,0.9999999,43,0,2298,1,0,3,0
0,0.241718111,44,0.097532315,850,2,0,0,0
0,0.03887618,59,2393,6643.166,11,1,0,0
0,0.9999999,27,0.028309742,1200,0,0,0,0
1,0.729344729,32,0.266293483,2500,4,0,1,1
1,0.686711565,65,2609,6643.166,20,1,0,0
0,0.081460772,32,0.121648461,12083,9,1,3,0
0,0.015532085,43,3237,6643.166,14,1,2,0
0,0,32,0.200987197,6482,3,1,1,0
0,0.9999999,22,0.055398302,4945,1,0,0,0
0,0.51671993,54,0.388414532,5972,6,1,0,0
0,0.597522124,58,1181,6643.166,5,1,0,0
0,0.324311713,67,1.002906977,2751,11,1,0,1
0,0,56,0.026854585,10500,7,0,0,0
0,0,38,0.418362974,9333,7,1,1,0
0,0.036632359,47,0.51695665,3390,6,1,0,0
0,0.335329341,35,0.181491823,2506,2,0,1,0
0,0.942070529,40,0.365834148,11250,8,1,0,0
0,0.41303475,44,0.269848828,8400,15,0,3,0
0,0.57612068,48,0.541947336,3265,10,1,0,1
0,0.220260793,40,0.610125766,3100,8,1,0,0
0,0.034079751,54,0.278322493,10300,8,1,0,0
0,0,40,0.042927074,7966,4,0,1,0
0,0.008015341,78,0.468193384,2750,8,1,0,0
0,0.798247162,37,0.283668731,2583,5,0,2,0
0,0.143854207,50,0.139120095,5886,8,0,0,1
0,0.133194898,70,0.695706285,3213,20,1,0,1
0,0.577492093,30,0.285428643,4000,8,0,1,1
0,0,46,0.454354117,3800,13,1,0,1
0,0.462859697,63,0.27909759,5850,5,1,0,0
0,0.581441029,63,0.450213561,7491,7,1,0,0
0,0.008184599,62,0.120843332,5833,14,1,0,0
0,0.945465733,38,2752,6643.166,12,1,0,0
0,0.172811029,65,0.378108144,7600,5,1,0,0
0,0.978223605,33,0.117812555,5686,4,0,3,0
0,0.9999999,28,0.036651395,2400,1,0,0,0
0,0.147670459,73,0.033537569,3100,4,0,0,0
0,0.00980247,42,0.321595766,9825,9,1,0,1
0,0.04297038,53,0.200792721,11100,10,1,0,0
0,0,62,0,8125,4,0,0,0
0,0.188671578,35,0.400868472,8750,6,1,1,0
0,0.082849743,49,1205,6643.166,9,1,0,0
0,0.129186508,57,0.047246063,12000,11,0,0,0
0,0.033098345,29,0.833666533,2500,3,1,0,0
0,0.696064607,37,0.106620382,4032,7,0,2,1
0,0.853498794,63,0.245266688,9242,7,1,0,1
0,0.075747633,81,72,6643.166,3,0,0,0
0,0.291294494,49,0.713095635,3000,8,1,1,0
0,0.168785839,43,0.488111206,8200,11,1,0,0
0,0.951341443,58,0.176039647,4640,3,0,0,0
0,0.099822504,38,0.465576721,6666,8,1,1,0
1,0.595777853,39,0.552093899,6900,12,1,1,1
0,0.092238382,54,0.290556572,14750,14,1,3,1
0,0.036615761,45,0.231108517,15416,6,1,3,1
0,0.01259982,71,2221,6643.166,11,1,0,0
0,0.914877145,58,0.420220974,16200,18,1,2,1
0,0.02176559,79,31,6643.166,7,0,0,0
0,0.9999999,37,1484,6643.166,8,1,2,0
0,0,31,0.34892638,2607,11,0,1,0
0,0.03398867,26,235.5,1,7,0,0,1
0,0.004868908,74,0.17946388,2200,24,1,0,0
1,0.455028475,37,0.704573857,4000,11,1,3,0
0,0,80,0,1500,8,0,0,0
0,0.381511,35,0.439567048,3325,13,1,1,0
0,0.815618438,42,0.366717506,5900,4,1,2,0
0,0.014751761,68,0.005332622,7500,6,0,0,0
1,0.748748416,42,0.566644015,10300,23,1,4,0
0,0.615088975,56,0.859427682,11566,8,1,4,0
0,0.000828304,54,0.432731194,3708,3,1,5,0
0,0,39,0.253860601,9583,8,1,5,0
0,0,56,0.087160262,11736,6,0,1,0
0,0.033072504,37,0.034138218,1200,5,0,0,0
0,0.9999999,58,0.310796074,1833,1,0,0,0
0,0.426678666,44,1855,6643.166,2,1,0,0
0,0.389288969,60,0.393250767,8800,17,1,0,0
0,0.185179121,72,0.206372484,7500,16,1,0,0
0,0.862034491,43,0.03119688,10000,1,0,2,1
0,0.194433761,56,0.228308677,2500,6,1,0,0
1,0.307455803,27,0.069350083,7800,13,0,0,0
0,0.939730739,53,2846,6643.166,11,0,0,0
0,0,45,0.454243848,3616,4,1,0,0
0,0.009255433,79,3,6643.166,4,0,0,0
0,0.200694064,64,0.288271173,10000,17,1,1,0
0,0.533189755,39,0.415662651,3651,8,1,2,0
0,0.031765608,48,1.307069745,4200,7,1,1,0
1,0.689716628,60,0.223463687,3400,5,1,1,1
0,0.097268306,40,0.803598201,2000,11,1,2,0
0,0.244636872,64,3114,6643.166,14,1,0,0
0,0.157982047,53,0.416101622,11650,16,1,2,1
0,0.263763353,65,509,6643.166,5,0,0,0
0,0.9999999,46,130,6643.166,1,0,0,0
0,0.40728398,45,0.615742897,2146,8,1,0,0
0,0.744622825,51,0.685237424,4253,5,1,2,0
0,0.019662989,33,0.461754781,5333,14,1,0,0
0,0.051547203,87,58,6643.166,5,0,0,0
0,0.903436552,36,0.461856325,6291,7,1,3,0
1,0.656673296,49,3406,6643.166,15,1,0,1
0,0.902608313,59,0.375093047,13433,20,1,1,1
0,2339,53,2286,6643.166,6,1,0,0
0,0.201262362,56,0.37980887,4080,10,1,2,0
0,0.128798279,59,1.254631454,2536,17,1,0,1
0,0.486460186,44,761,6643.166,6,1,0,0
0,0.757007147,51,0.41644132,1848,5,0,0,0
1,0.804859529,67,0.202059394,6700,8,0,0,1
0,0,53,0.31227509,2500,7,0,0,0
1,0.874251497,30,0.150837989,3400,4,0,4,0
0,0.575107296,47,0.407388578,5900,8,1,2,1
0,0.024556979,40,0.230967005,7000,9,1,3,0
1,0.052535903,30,349,6643.166,10,0,1,0
0,0.000490643,54,657,6643.166,7,1,0,0
0,0.101431038,64,0.332948777,4333,8,1,1,0
0,0,64,0.421144714,4000,4,1,0,0
0,0.916619075,30,1.385638298,375,5,0,2,0
0,0.016321977,56,0.009579342,2400,8,0,0,0
0,0.112146003,74,0.261498567,7326,11,1,1,0
0,0.278748239,54,0.396786432,4480,10,1,1,0
0,0.710578945,59,0.359726511,4533,14,0,0,0
0,0.666950234,42,0.170396419,9383,8,0,3,0
0,0.00289971,53,0.249984305,15928,7,1,0,0
0,0.045251753,72,0.232801321,5450,7,1,1,0
0,0.048159797,29,0.369156368,1860,8,0,2,0
0,0.266571846,40,0.294397715,6300,14,1,2,0
0,0.9999999,47,0.486320011,6980,6,1,2,0
0,0.125154267,49,0.235342692,6054,6,1,3,0
0,0.9999999,26,0,6643.166,0,0,0,0
1,0.9999999,44,0.077184563,5000,1,0,0,0
0,0.00728245,68,0.24375125,5000,4,1,0,0
0,0.769784584,44,0.159061989,5500,8,0,2,0
0,0.007401387,70,0.22814725,6600,7,1,0,0
0,0.959420048,42,834,6643.166,3,0,1,1
0,0.735789555,65,0.268216473,8000,10,1,0,0
0,0.134196896,44,0.828834233,5000,13,1,2,0
0,0.126272959,54,0.041239515,4291,5,0,1,0
0,0.463304285,63,539,6643.166,4,0,0,0
1,0.143504485,58,0.47954056,4178,11,1,1,0
0,0.005310162,67,0.107964012,3000,16,0,0,0
0,0,86,0.094224037,3427,4,0,0,0
0,0.046815144,40,0.162293376,8650,12,1,3,0
0,0.9999999,30,0.08329367,2100,3,0,1,1
0,0.005363474,63,0.428952279,3750,4,1,1,0
0,0.388289226,70,0.363222576,6590,14,1,1,0
0,0.264657845,47,0.463580378,4708,5,1,2,0
0,0.23029604,25,0.007248188,4000,2,0,0,1
0,0.054432416,68,0.162174579,6529,4,1,0,0
0,1.219269103,47,0.051801802,4883,4,0,0,1
0,0,43,0.10503969,5416,4,0,0,0
0,0.770912121,30,3687,6643.166,8,1,0,0
0,0.232369418,59,2506,6643.166,16,1,0,0
0,0.279994227,55,0.251038302,6500,4,1,2,0
0,0.97049592,61,0.170324846,3416,8,0,0,0
0,0,39,0.097123224,19500,14,1,3,0
0,0.056553075,53,0.254515599,2435,10,1,3,0
0,0.49070186,28,0.231034483,1739,3,0,0,1
0,0.007785158,53,0.001382488,2169,2,0,0,0
0,0.280677172,63,0.235191827,9200,14,0,0,0
0,0.19014208,35,0.128348661,2500,10,0,2,1
0,0.667007048,41,0.321207528,7916,14,1,0,1
0,0.030790936,65,0.142336975,6041,8,1,0,0
0,0.256874199,54,1.290283886,2500,10,1,0,1
1,0.906145847,36,0.493196334,3600,5,1,0,0
0,0.005033166,48,0.00675823,4586,5,0,5,0
0,0.040882958,53,4.415974789,16500,20,1,0,0
0,0.419404405,62,0.405343386,6100,8,1,0,0
0,0.487717925,49,1.889194297,11641,9,1,2,1
0,0.316744866,51,0.49790042,3333,7,1,2,0
0,0.043935113,66,0.099571465,7933,8,1,0,0
1,0.342729264,52,0.366497296,6100,7,1,1,1
0,0.9999999,50,0.37616996,6730,6,1,1,1
0,0.005334914,48,0.068206424,5541,8,0,0,0
0,0.337867263,55,0.199333535,3300,14,0,1,0
0,0.046768431,59,1.180727709,2500,16,1,0,0
0,0,45,0.321355759,3923,4,1,4,0
0,0.005423279,69,0.688437188,3000,16,1,2,0
0,0.114987053,62,1841,6643.166,5,1,2,0
0,0.248974611,51,0.283678601,8350,4,1,2,0
0,0.9999999,47,0.757432255,3800,2,0,2,0
0,0.560338081,58,0.502351224,6166,21,1,0,1
1,0.991637124,41,0.350549817,3000,9,0,1,1
0,0.9999999,92,0.273111463,3785,1,1,1,0
0,0.059690239,62,0.035729847,4589,9,0,0,0
1,0.057058914,63,0.124818578,6200,7,1,1,1
0,0.008484615,84,0.00119984,7500,2,0,0,0
0,0.50495265,47,0.310419682,4145,5,0,2,0
0,0.065763164,25,322,6643.166,6,0,0,0
0,0.60258206,35,0.099975006,4000,3,0,0,0
0,0.110137612,50,0.137459807,4975,6,0,2,1
0,0.96362078,35,1.238690327,4000,9,1,2,0
0,0.023730056,55,0.061024384,7750,15,1,4,0
0,0.22910417,50,0.671382899,14700,9,1,2,0
0,0.123539839,35,0.531804486,5973,6,1,1,0
0,0.845274188,56,0.318415051,10523,8,1,0,0
0,0.9999999,21,0,0,0,0,0,1
0,0.03136756,62,0.473578955,13000,14,1,1,0
0,0.056394999,73,0.143371326,5000,16,1,0,0
0,0.629229766,54,2.298507463,200,6,0,1,0
0,0.221641831,45,0.504238823,13800,14,1,0,0
0,0.000520826,70,0.00329934,3333,10,0,0,0
0,0.169583042,42,0.396868009,2234,7,0,0,0
0,0.160384182,47,0.273755344,7250,10,1,0,0
0,0.063351528,59,0.047230023,7833,12,1,1,0
0,0.369166939,68,0.390805999,8200,16,1,0,0
0,0,49,0.1925809,3800,5,0,2,1
0,0.014545014,64,1039,6643.166,9,1,0,0
0,0.569886023,54,0.067887324,7099,4,0,0,0
0,0.099427233,70,0.401554842,5916,8,1,0,0
0,0.087975551,40,2936,6643.166,8,1,1,1
0,0.289198421,64,0.162359122,11800,12,1,0,1
0,0.027617586,52,0.030012005,4164,6,0,0,0
0,0.073661756,58,902,6643.166,5,1,0,0
0,0.019794273,63,1690,6643.166,15,1,1,0
0,0.229297234,40,2.295587011,1200,10,1,2,0
0,0.544702649,56,0.86810446,6815,11,1,2,0
0,0.15826991,45,3091,6643.166,9,1,0,0
0,0.001099945,52,0,2083,2,0,0,0
0,0.065413487,65,0.470859097,7600,13,1,0,0
0,0.253223916,29,0.121847181,5391,7,0,1,0
0,0.135025045,79,543,6643.166,9,0,0,1
1,1.31552968,70,1.103354795,5901,12,1,0,1
0,0,53,1003,6643.166,12,1,4,1
