"year","union","ethnicity","married","health","industry","occupation","residence","lwage","lschool","lexper"
2016,"no","other","no","no","Trade","Operatives_and_kindred","south",10.5562714875011,2.484906649788,2.30258509299405
2017,"no","other","no","no","Trade","Craftsmen, Foremen_and_kindred","south",10.7386283139475,2.484906649788,2.39789527279837
2018,"no","other","no","no","Trade","Operatives_and_kindred","south",10.5791215180945,2.484906649788,2.484906649788
2011,"no","other","no","no","Trade","Laborers_and_farmers","nothern_central",10.5746270815197,2.484906649788,0.693147180559945
2013,"no","other","yes","no","Trade","Craftsmen, Foremen_and_kindred","nothern_central",10.7577835118659,2.484906649788,1.38629436111989
2015,"no","other","yes","no","Manufacturing","Managers, Officials_and_Proprietors","south",10.9619604261736,2.484906649788,1.79175946922805
2016,"no","other","yes","no","Manufacturing","Managers, Officials_and_Proprietors","south",10.9428603221899,2.484906649788,1.94591014905531
2017,"no","other","yes","no","Trade","Managers, Officials_and_Proprietors","south",11.0585242820482,2.484906649788,2.07944154167984
2018,"no","other","yes","no","Manufacturing","Managers, Officials_and_Proprietors","nothern_central",10.9638694508527,2.484906649788,2.19722457733622
2011,"no","other","no","no","Manufacturing","Clerical_and_kindred","south",10.9852427216378,2.484906649788,1.09861228866811
2012,"no","other","no","no","Manufacturing","Operatives_and_kindred","south",11.0894529931155,2.484906649788,1.38629436111989
2013,"no","other","no","no","Manufacturing","Operatives_and_kindred","south",11.0928956039201,2.484906649788,1.6094379124341
2014,"no","other","no","no","Manufacturing","Operatives_and_kindred","south",11.182610592813,2.484906649788,1.79175946922805
2015,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","south",10.9664964974739,2.484906649788,1.94591014905531
2016,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","south",10.9480937476953,2.484906649788,2.07944154167984
2017,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","south",11.0207730728032,2.484906649788,2.19722457733622
2018,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","south",10.9818071638531,2.484906649788,2.30258509299405
2011,"no","other","yes","no","Trade","Craftsmen, Foremen_and_kindred","south",11.0564368155616,2.63905732961526,1.09861228866811
2012,"no","other","yes","no","Trade","Craftsmen, Foremen_and_kindred","south",10.7809112527043,2.63905732961526,1.38629436111989
2013,"no","other","yes","no","Trade","Craftsmen, Foremen_and_kindred","south",10.974235374432,2.63905732961526,1.6094379124341
2014,"no","other","yes","no","Trade","Craftsmen, Foremen_and_kindred","south",10.9209861296552,2.63905732961526,1.79175946922805
2015,"no","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","south",11.0147027564532,2.63905732961526,1.94591014905531
2016,"no","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","south",11.0403346518487,2.63905732961526,2.07944154167984
2017,"no","other","yes","no","Trade","Craftsmen, Foremen_and_kindred","south",11.0299497407373,2.63905732961526,2.19722457733622
2018,"no","other","yes","no","Other","Craftsmen, Foremen_and_kindred","south",11.0646947560121,2.63905732961526,2.30258509299405
2012,"no","other","no","no","Professional_and_Related Service","Clerical_and_kindred","nothern_central",10.3707173382325,2.39789527279837,1.38629436111989
2013,"no","other","no","no","Professional_and_Related Service","Clerical_and_kindred","nothern_central",10.1107850151225,2.39789527279837,1.6094379124341
2014,"no","other","no","no","Other","Clerical_and_kindred","south",10.6527366723966,2.39789527279837,1.79175946922805
2015,"no","other","no","no","Other","Professional, Technical_and_kindred","south",11.0832863560194,2.39789527279837,1.94591014905531
2016,"no","other","no","no","Other","Professional, Technical_and_kindred","south",11.2767716459676,2.39789527279837,2.07944154167984
2017,"yes","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.3936129602722,2.39789527279837,2.19722457733622
2018,"yes","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.4654784483741,2.39789527279837,2.30258509299405
2011,"no","other","no","no","Trade","Operatives_and_kindred","south",10.5766960215409,2.39789527279837,1.09861228866811
2012,"no","other","no","no","Manufacturing","Operatives_and_kindred","south",10.7181813442755,2.39789527279837,1.38629436111989
2013,"no","other","no","no","Trade","Operatives_and_kindred","south",10.6504311545455,2.39789527279837,1.6094379124341
2015,"no","other","yes","no","Manufacturing","Operatives_and_kindred","south",10.8565247853773,2.39789527279837,1.94591014905531
2016,"no","other","yes","no","Trade","Clerical_and_kindred","south",10.7479943787514,2.39789527279837,2.07944154167984
2017,"no","other","yes","no","Trade","Sales_Workers","south",10.737910311954,2.39789527279837,2.19722457733622
2011,"no","other","yes","no","Other","Farm_Laborers_and_Foreman","nothern_central",11.0193434781214,2.484906649788,1.09861228866811
2012,"no","other","yes","no","Other","Farm_Laborers_and_Foreman","nothern_central",10.9257712000611,2.484906649788,1.38629436111989
2013,"no","other","yes","no","Other","Farm_Laborers_and_Foreman","nothern_central",10.7546612492991,2.484906649788,1.6094379124341
2014,"no","other","yes","no","Manufacturing","Laborers_and_farmers","south",10.7539852166581,2.484906649788,1.79175946922805
2015,"no","other","yes","no","Other","Clerical_and_kindred","south",10.9080019596027,2.484906649788,1.94591014905531
2016,"no","other","yes","no","Other","Craftsmen, Foremen_and_kindred","south",10.9793435360933,2.484906649788,2.07944154167984
2017,"no","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","south",11.0715814376901,2.484906649788,2.19722457733622
2018,"no","other","yes","no","Manufacturing","Managers, Officials_and_Proprietors","nothern_central",11.2881676113709,2.484906649788,2.30258509299405
2017,"no","other","yes","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south",11.0073500347864,2.07944154167984,2.484906649788
2017,"no","other","yes","no","Construction","Craftsmen, Foremen_and_kindred","south",11.0207730728032,2.30258509299405,2.19722457733622
2018,"no","other","yes","no","Construction","Craftsmen, Foremen_and_kindred","south",11.0855663732039,2.30258509299405,2.30258509299405
2012,"no","other","yes","no","Other","Professional, Technical_and_kindred","south",11.0666383623418,2.63905732961526,1.38629436111989
2014,"no","other","yes","no","Other","Professional, Technical_and_kindred","south",11.3326971158876,2.63905732961526,1.79175946922805
2015,"no","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.2353238799174,2.63905732961526,1.94591014905531
2016,"no","other","yes","no","Other","Professional, Technical_and_kindred","south",11.3295916360016,2.63905732961526,2.07944154167984
2017,"no","other","yes","no","Other","Managers, Officials_and_Proprietors","south",11.2398185240267,2.63905732961526,2.19722457733622
2018,"no","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",11.2794394896944,2.63905732961526,2.30258509299405
2011,"no","other","no","no","Trade","Laborers_and_farmers","south",10.6357112050779,2.39789527279837,1.09861228866811
2013,"no","other","no","no","Manufacturing","Operatives_and_kindred","south",10.8841779834125,2.39789527279837,1.6094379124341
2014,"yes","other","no","no","Manufacturing","Operatives_and_kindred","south",11.1132759136827,2.39789527279837,1.79175946922805
2016,"no","other","yes","no","Manufacturing","Laborers_and_farmers","south",11.0901117869024,2.39789527279837,2.07944154167984
2017,"no","other","yes","no","Manufacturing","Operatives_and_kindred","south",11.2412463920624,2.39789527279837,2.19722457733622
2018,"yes","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","south",11.0386827836254,2.39789527279837,2.30258509299405
2013,"no","other","yes","no","Other","Sales_Workers","south",11.4635145031458,2.484906649788,1.6094379124341
2014,"no","other","yes","no","Other","Sales_Workers","south",11.4065905858856,2.484906649788,1.79175946922805
2015,"no","other","yes","no","Other","Sales_Workers","south",11.4742143659416,2.484906649788,1.94591014905531
2016,"no","other","no","no","Other","Sales_Workers","south",11.4151059995404,2.484906649788,2.07944154167984
2017,"no","other","no","no","Other","Sales_Workers","south",11.4405362610416,2.484906649788,2.19722457733622
2018,"no","other","no","no","Other","Sales_Workers","south",11.4881783658955,2.484906649788,2.30258509299405
2011,"no","other","no","no","Trade","Sales_Workers","south",10.8869685989338,2.63905732961526,1.38629436111989
2012,"no","other","no","no","Trade","Managers, Officials_and_Proprietors","south",10.7513983678852,2.63905732961526,1.6094379124341
2013,"no","other","no","no","Trade","Managers, Officials_and_Proprietors","south",11.0423432683867,2.63905732961526,1.79175946922805
2014,"yes","other","no","no","Trade","Managers, Officials_and_Proprietors","south",10.7990805566312,2.63905732961526,1.94591014905531
2015,"yes","other","no","no","Trade","Managers, Officials_and_Proprietors","south",10.7135198101527,2.63905732961526,2.07944154167984
2017,"no","other","no","no","Trade","Managers, Officials_and_Proprietors","south",10.6225456276697,2.63905732961526,2.30258509299405
2018,"yes","other","no","no","Business_and_Repair_Service","Operatives_and_kindred","south",10.7333457216935,2.63905732961526,2.39789527279837
2012,"no","other","no","no","Other","Farm_Laborers_and_Foreman","south",10.9581577063269,2.63905732961526,1.09861228866811
2013,"no","other","yes","no","Other","Managers, Officials_and_Proprietors","south",11.147703816063,2.63905732961526,1.38629436111989
2014,"no","other","yes","no","Other","Managers, Officials_and_Proprietors","south",11.1265210913768,2.63905732961526,1.6094379124341
2018,"no","other","yes","no","Other","Sales_Workers","south",11.6471842055131,2.63905732961526,2.19722457733622
2012,"no","hisp","yes","no","Trade","Craftsmen, Foremen_and_kindred","south",10.4757699223953,2.39789527279837,1.6094379124341
2013,"no","hisp","yes","no","Trade","Laborers_and_farmers","south",10.7717976025216,2.39789527279837,1.79175946922805
2014,"no","hisp","yes","no","Trade","Clerical_and_kindred","south",10.9277183701146,2.39789527279837,1.94591014905531
2015,"no","hisp","yes","no","Trade","Clerical_and_kindred","south",10.9026786895894,2.39789527279837,2.07944154167984
2016,"no","hisp","yes","no","Trade","Clerical_and_kindred","south",11.1660038027688,2.39789527279837,2.19722457733622
2018,"yes","hisp","yes","no","Trade","Laborers_and_farmers","south",11.0463457275115,2.39789527279837,2.39789527279837
2011,"yes","hisp","yes","no","Manufacturing","Operatives_and_kindred","south",10.506165840327,2.39789527279837,1.79175946922805
2012,"yes","hisp","yes","no","Other","Clerical_and_kindred","nothern_central",10.7353881235754,2.39789527279837,1.94591014905531
2013,"no","hisp","yes","no","Other","Clerical_and_kindred","nothern_central",11.1211367570908,2.39789527279837,2.07944154167984
2014,"yes","hisp","yes","no","Other","Clerical_and_kindred","nothern_central",11.0943179728235,2.39789527279837,2.19722457733622
2015,"yes","hisp","yes","no","Other","Managers, Officials_and_Proprietors","nothern_central",11.3020276279019,2.39789527279837,2.30258509299405
2016,"no","hisp","yes","no","Other","Managers, Officials_and_Proprietors","nothern_central",11.3773129368562,2.39789527279837,2.39789527279837
2017,"no","hisp","yes","no","Other","Clerical_and_kindred","nothern_central",11.7784587796127,2.39789527279837,2.484906649788
2018,"no","hisp","yes","no","Other","Managers, Officials_and_Proprietors","nothern_central",11.5318534942307,2.39789527279837,2.56494935746154
2011,"yes","hisp","yes","no","Professional_and_Related Service","Service_Workers","south",10.7600180888698,2.30258509299405,1.6094379124341
2012,"no","hisp","yes","no","Professional_and_Related Service","Service_Workers","south",10.8434948110276,2.30258509299405,1.79175946922805
2015,"no","hisp","yes","no","Other","Craftsmen, Foremen_and_kindred","south",11.4116805795866,2.30258509299405,2.19722457733622
2016,"no","hisp","yes","no","Other","Craftsmen, Foremen_and_kindred","south",11.3773129368562,2.30258509299405,2.30258509299405
2017,"yes","hisp","yes","no","Other","Craftsmen, Foremen_and_kindred","south",11.3807758600943,2.30258509299405,2.39789527279837
2018,"no","hisp","yes","no","Other","Craftsmen, Foremen_and_kindred","south",11.3647994006471,2.30258509299405,2.484906649788
2012,"no","hisp","yes","no","Other","Laborers_and_farmers","south",10.6893440335441,2.19722457733622,1.79175946922805
2013,"no","hisp","yes","no","Construction","Operatives_and_kindred","south",10.8067771345377,2.19722457733622,1.94591014905531
2014,"no","hisp","yes","no","Other","Operatives_and_kindred","south",11.0818760518321,2.19722457733622,2.07944154167984
2015,"no","hisp","yes","no","Manufacturing","Laborers_and_farmers","south",11.0869162137109,2.19722457733622,2.19722457733622
2016,"no","hisp","yes","no","Manufacturing","Operatives_and_kindred","south",11.8025831595947,2.19722457733622,2.30258509299405
2017,"no","hisp","yes","no","Other","Operatives_and_kindred","south",10.4491417581525,2.19722457733622,2.39789527279837
2018,"no","hisp","yes","no","Manufacturing","Operatives_and_kindred","south",11.0257449134458,2.19722457733622,2.484906649788
2011,"no","hisp","no","no","Construction","Operatives_and_kindred","south",10.7259288172456,2.484906649788,1.38629436111989
2012,"no","hisp","no","no","Manufacturing","Operatives_and_kindred","south",11.0454361122805,2.484906649788,1.6094379124341
